,Year,Month,Day,Hour,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,price actual
33243,2018,10,17,2,287.0,550.0,4930.0,5344.0,304.0,0.0,622.0,1319.0,7053.0,59.0,103.0,20.0,309.0,442.0,68.93
33244,2018,10,17,3,287.0,550.0,5197.0,5287.0,304.0,0.0,620.0,1453.0,7054.0,60.0,102.0,19.0,312.0,533.0,68.16
33245,2018,10,17,4,284.0,544.0,7098.0,5403.0,305.0,0.0,624.0,2796.0,7055.0,60.0,101.0,20.0,315.0,659.0,76.61
33246,2018,10,17,5,274.0,577.0,9626.0,5541.0,309.0,0.0,678.0,4608.0,7054.0,64.0,100.0,19.0,318.0,738.0,80.12
33247,2018,10,17,6,284.0,579.0,10419.0,5569.0,324.0,0.0,709.0,5712.0,7055.0,74.0,108.0,61.0,320.0,686.0,82.26
33248,2018,10,17,7,287.0,580.0,10584.0,5622.0,321.0,0.0,711.0,5751.0,7053.0,74.0,105.0,882.0,317.0,565.0,82.45
33249,2018,10,17,8,286.0,580.0,10538.0,5711.0,324.0,0.0,784.0,5066.0,7053.0,64.0,105.0,2246.0,305.0,359.0,82.46
33250,2018,10,17,9,286.0,580.0,10134.0,5688.0,332.0,0.0,721.0,4123.0,7053.0,69.0,103.0,4062.0,303.0,265.0,81.21
33251,2018,10,17,10,284.0,584.0,9764.0,5702.0,334.0,0.0,685.0,3554.0,7053.0,72.0,103.0,4829.0,308.0,259.0,80.89
33252,2018,10,17,11,286.0,581.0,9401.0,5731.0,336.0,0.0,676.0,2781.0,7052.0,70.0,105.0,4966.0,311.0,379.0,80.65
33253,2018,10,17,12,286.0,581.0,8890.0,5747.0,334.0,0.0,640.0,1893.0,7050.0,65.0,106.0,4845.0,297.0,478.0,78.07
33254,2018,10,17,13,283.0,581.0,9025.0,5697.0,332.0,0.0,638.0,1660.0,7046.0,60.0,110.0,4643.0,291.0,617.0,76.88
33255,2018,10,17,14,279.0,581.0,9542.0,5716.0,332.0,0.0,654.0,1673.0,7045.0,60.0,111.0,4234.0,292.0,805.0,78.08
33256,2018,10,17,15,276.0,582.0,9832.0,5694.0,332.0,0.0,658.0,2410.0,7045.0,60.0,111.0,3465.0,294.0,975.0,78.43
33257,2018,10,17,16,276.0,581.0,10602.0,5710.0,331.0,0.0,667.0,2324.0,7045.0,60.0,115.0,2204.0,297.0,899.0,78.05
33258,2018,10,17,17,277.0,581.0,11376.0,5719.0,330.0,0.0,737.0,3667.0,7047.0,60.0,113.0,870.0,299.0,918.0,81.44
33259,2018,10,17,18,280.0,581.0,11804.0,5731.0,333.0,0.0,768.0,5474.0,7048.0,61.0,113.0,588.0,311.0,965.0,83.54
33260,2018,10,17,19,280.0,581.0,11309.0,5712.0,331.0,0.0,756.0,4210.0,7049.0,61.0,112.0,455.0,324.0,1169.0,83.06
33261,2018,10,17,20,273.0,581.0,8915.0,5711.0,333.0,0.0,678.0,2610.0,7049.0,60.0,104.0,320.0,323.0,1308.0,75.22
33262,2018,10,17,21,274.0,568.0,6110.0,5635.0,337.0,0.0,666.0,1749.0,7049.0,60.0,100.0,194.0,322.0,1677.0,68.39
33263,2018,10,17,22,263.0,548.0,4866.0,5467.0,326.0,65.0,639.0,1541.0,7048.0,60.0,100.0,84.0,322.0,2143.0,69.23
33264,2018,10,17,23,272.0,605.0,4756.0,5416.0,318.0,423.0,632.0,881.0,7049.0,60.0,99.0,69.0,321.0,2494.0,64.72
33265,2018,10,18,0,278.0,569.0,4520.0,5007.0,304.0,670.0,613.0,1036.0,7051.0,60.0,97.0,70.0,322.0,2746.0,61.29
33266,2018,10,18,1,279.0,588.0,4457.0,4736.0,304.0,694.0,604.0,1081.0,7052.0,61.0,94.0,70.0,322.0,3077.0,59.88
33267,2018,10,18,2,280.0,590.0,4510.0,4523.0,302.0,835.0,603.0,844.0,7052.0,57.0,95.0,69.0,324.0,3360.0,58.05
33268,2018,10,18,3,276.0,564.0,4560.0,4660.0,299.0,829.0,602.0,1010.0,7052.0,59.0,98.0,60.0,323.0,3896.0,57.38
33269,2018,10,18,4,280.0,561.0,5662.0,5055.0,303.0,292.0,598.0,2087.0,7050.0,61.0,99.0,53.0,323.0,4632.0,65.93
33270,2018,10,18,5,279.0,568.0,6951.0,5261.0,313.0,0.0,641.0,2626.0,7050.0,67.0,100.0,51.0,328.0,5155.0,75.17
33271,2018,10,18,6,282.0,590.0,7339.0,5344.0,332.0,0.0,679.0,2601.0,7051.0,75.0,101.0,83.0,328.0,5740.0,77.25
33272,2018,10,18,7,286.0,590.0,7312.0,5331.0,339.0,0.0,684.0,2492.0,7053.0,75.0,99.0,422.0,327.0,6064.0,77.52
33273,2018,10,18,8,284.0,589.0,7230.0,5411.0,339.0,0.0,681.0,2206.0,7052.0,74.0,98.0,919.0,325.0,6238.0,77.72
33274,2018,10,18,9,271.0,594.0,7164.0,5426.0,339.0,0.0,670.0,1921.0,7048.0,73.0,101.0,1223.0,324.0,6588.0,77.46
33275,2018,10,18,10,263.0,594.0,6856.0,5373.0,339.0,1.0,655.0,1525.0,7046.0,71.0,102.0,1366.0,326.0,6993.0,76.24
33276,2018,10,18,11,276.0,592.0,6943.0,5284.0,339.0,0.0,655.0,997.0,7049.0,68.0,102.0,1430.0,330.0,6913.0,74.83
33277,2018,10,18,12,280.0,560.0,6418.0,4944.0,338.0,179.0,667.0,818.0,7049.0,72.0,100.0,1557.0,329.0,7141.0,70.13
33278,2018,10,18,13,279.0,556.0,6105.0,4706.0,337.0,319.0,672.0,742.0,7049.0,72.0,102.0,1491.0,329.0,7136.0,67.78
33279,2018,10,18,14,274.0,565.0,6130.0,4731.0,340.0,253.0,669.0,963.0,7048.0,69.0,104.0,1379.0,331.0,7088.0,67.62
33280,2018,10,18,15,275.0,591.0,7088.0,4969.0,334.0,5.0,741.0,1417.0,7048.0,67.0,104.0,1213.0,326.0,7045.0,75.74
33281,2018,10,18,16,279.0,590.0,7471.0,5062.0,337.0,126.0,750.0,1249.0,7049.0,69.0,105.0,676.0,320.0,7183.0,75.57
33282,2018,10,18,17,277.0,590.0,8318.0,5151.0,341.0,12.0,772.0,1805.0,7050.0,63.0,103.0,203.0,323.0,7079.0,79.01
33283,2018,10,18,18,278.0,591.0,8308.0,5273.0,342.0,0.0,788.0,1798.0,7050.0,64.0,103.0,69.0,325.0,7115.0,81.54
33284,2018,10,18,19,277.0,573.0,6743.0,5225.0,341.0,0.0,696.0,1502.0,7052.0,64.0,102.0,52.0,325.0,6965.0,72.1
33285,2018,10,18,20,271.0,546.0,5541.0,4896.0,344.0,0.0,688.0,1122.0,7053.0,57.0,101.0,52.0,330.0,7031.0,68.55
33286,2018,10,18,21,277.0,561.0,5052.0,4403.0,342.0,115.0,669.0,1044.0,7052.0,58.0,105.0,53.0,327.0,6816.0,64.81
33287,2018,10,18,22,278.0,561.0,4576.0,3529.0,323.0,1024.0,637.0,880.0,7050.0,58.0,101.0,52.0,322.0,6636.0,57.97
33288,2018,10,18,23,279.0,559.0,4315.0,2584.0,322.0,1195.0,629.0,797.0,7050.0,58.0,101.0,52.0,325.0,6698.0,56.03
33289,2018,10,19,0,280.0,566.0,4214.0,2606.0,315.0,1597.0,633.0,824.0,7051.0,59.0,101.0,51.0,315.0,6744.0,54.1
33290,2018,10,19,1,279.0,562.0,4039.0,2654.0,307.0,1861.0,624.0,952.0,7050.0,59.0,101.0,51.0,326.0,6871.0,53.77
33291,2018,10,19,2,284.0,562.0,4241.0,2720.0,299.0,1905.0,622.0,736.0,7050.0,58.0,100.0,50.0,325.0,6949.0,54.1
33292,2018,10,19,3,276.0,562.0,4122.0,2678.0,316.0,1595.0,623.0,669.0,7051.0,58.0,102.0,2.0,322.0,7441.0,56.71
33293,2018,10,19,4,272.0,482.0,5320.0,3091.0,317.0,652.0,640.0,758.0,7050.0,58.0,104.0,2.0,314.0,7991.0,62.88
33294,2018,10,19,5,282.0,382.0,6172.0,3670.0,320.0,93.0,652.0,1163.0,7049.0,59.0,103.0,2.0,313.0,8228.0,72.99
33295,2018,10,19,6,289.0,394.0,6952.0,3974.0,339.0,0.0,669.0,2050.0,7051.0,70.0,103.0,7.0,318.0,7702.0,75.39
33296,2018,10,19,7,283.0,412.0,6958.0,3990.0,342.0,0.0,661.0,2694.0,7049.0,69.0,101.0,226.0,317.0,7413.0,76.09
33297,2018,10,19,8,287.0,493.0,6811.0,3949.0,342.0,0.0,774.0,2863.0,7050.0,68.0,103.0,739.0,321.0,7309.0,76.36
33298,2018,10,19,9,297.0,493.0,6757.0,3969.0,341.0,0.0,767.0,2717.0,7050.0,65.0,103.0,1407.0,305.0,7312.0,76.62
33299,2018,10,19,10,302.0,487.0,6595.0,3951.0,341.0,0.0,723.0,2202.0,7051.0,68.0,101.0,1969.0,299.0,7584.0,76.14
33300,2018,10,19,11,302.0,461.0,6273.0,3847.0,343.0,0.0,775.0,1405.0,7050.0,66.0,106.0,2168.0,310.0,7647.0,70.16
33301,2018,10,19,12,309.0,446.0,6077.0,3853.0,343.0,0.0,681.0,1359.0,7049.0,66.0,105.0,2308.0,312.0,7596.0,67.61
33302,2018,10,19,13,326.0,450.0,6164.0,3859.0,337.0,0.0,658.0,1305.0,7049.0,66.0,105.0,2281.0,308.0,7762.0,67.38
33303,2018,10,19,14,342.0,479.0,6522.0,3871.0,330.0,0.0,677.0,1485.0,7050.0,64.0,106.0,2068.0,294.0,7728.0,67.94
33304,2018,10,19,15,343.0,488.0,6541.0,3941.0,330.0,0.0,792.0,1823.0,7050.0,65.0,106.0,1541.0,301.0,7483.0,74.44
33305,2018,10,19,16,348.0,492.0,6999.0,4033.0,318.0,0.0,811.0,2208.0,7051.0,65.0,106.0,754.0,309.0,7227.0,74.24
33306,2018,10,19,17,352.0,459.0,7104.0,4040.0,333.0,0.0,829.0,3327.0,7051.0,64.0,105.0,239.0,312.0,7181.0,76.81
33307,2018,10,19,18,353.0,488.0,7174.0,4031.0,339.0,0.0,843.0,4063.0,7050.0,64.0,104.0,58.0,310.0,7230.0,79.84
33308,2018,10,19,19,358.0,449.0,6463.0,4017.0,339.0,0.0,811.0,3092.0,7055.0,63.0,103.0,20.0,311.0,7380.0,75.49
33309,2018,10,19,20,349.0,437.0,5501.0,3869.0,337.0,0.0,812.0,1674.0,7055.0,57.0,106.0,20.0,310.0,7701.0,67.97
33310,2018,10,19,21,340.0,438.0,5023.0,3815.0,330.0,0.0,801.0,1498.0,7055.0,57.0,104.0,20.0,309.0,7586.0,64.84
33311,2018,10,19,22,345.0,201.0,4989.0,3427.0,273.0,96.0,658.0,1147.0,7056.0,57.0,99.0,20.0,314.0,7083.0,69.01
33312,2018,10,19,23,349.0,1.0,4196.0,3411.0,244.0,336.0,639.0,1158.0,7055.0,58.0,101.0,20.0,314.0,7012.0,61.06
33313,2018,10,20,0,347.0,0.0,3985.0,2838.0,229.0,1496.0,614.0,701.0,7055.0,57.0,101.0,20.0,314.0,6998.0,56.79
33314,2018,10,20,1,331.0,0.0,4024.0,2592.0,222.0,1652.0,607.0,750.0,7056.0,58.0,100.0,10.0,318.0,7009.0,56.63
33315,2018,10,20,2,345.0,0.0,4051.0,2446.0,224.0,1925.0,610.0,607.0,7056.0,57.0,102.0,4.0,314.0,7173.0,56.81
33316,2018,10,20,3,348.0,0.0,4043.0,2475.0,227.0,2289.0,621.0,636.0,7057.0,57.0,102.0,4.0,317.0,7279.0,55.52
33317,2018,10,20,4,341.0,0.0,4276.0,2502.0,219.0,2229.0,616.0,748.0,7057.0,58.0,101.0,4.0,315.0,7168.0,57.49
33318,2018,10,20,5,339.0,0.0,4648.0,3070.0,205.0,572.0,625.0,875.0,7057.0,58.0,101.0,4.0,321.0,7195.0,60.9
33319,2018,10,20,6,346.0,0.0,4322.0,3522.0,211.0,199.0,716.0,1898.0,7056.0,58.0,104.0,8.0,324.0,6950.0,65.13
33320,2018,10,20,7,349.0,0.0,4292.0,3664.0,204.0,0.0,816.0,2896.0,7057.0,58.0,103.0,303.0,322.0,6745.0,71.78
33321,2018,10,20,8,347.0,0.0,4254.0,3773.0,205.0,0.0,820.0,2938.0,7057.0,58.0,105.0,970.0,328.0,6480.0,71.17
33322,2018,10,20,9,354.0,0.0,4055.0,3693.0,204.0,0.0,817.0,2847.0,7056.0,59.0,104.0,1613.0,328.0,6902.0,68.14
33323,2018,10,20,10,353.0,0.0,4078.0,3664.0,203.0,0.0,775.0,2271.0,7055.0,59.0,103.0,2086.0,328.0,7523.0,65.66
33324,2018,10,20,11,358.0,0.0,4191.0,3531.0,213.0,0.0,724.0,1111.0,7055.0,59.0,103.0,2184.0,326.0,7990.0,63.52
33325,2018,10,20,12,360.0,0.0,4171.0,3317.0,216.0,393.0,708.0,867.0,7054.0,59.0,102.0,1896.0,328.0,8132.0,61.29
33326,2018,10,20,13,362.0,0.0,4179.0,3159.0,222.0,1150.0,709.0,997.0,7052.0,59.0,102.0,1466.0,321.0,8012.0,58.58
33327,2018,10,20,14,357.0,0.0,4117.0,3298.0,236.0,608.0,711.0,930.0,7052.0,59.0,104.0,1098.0,327.0,8166.0,60.36
33328,2018,10,20,15,358.0,0.0,4292.0,3311.0,236.0,102.0,728.0,1063.0,7050.0,58.0,103.0,661.0,326.0,8129.0,66.14
33329,2018,10,20,16,358.0,0.0,4559.0,3596.0,236.0,0.0,778.0,1363.0,7050.0,59.0,103.0,224.0,326.0,8162.0,72.8
33330,2018,10,20,17,364.0,0.0,4537.0,3789.0,237.0,0.0,816.0,2562.0,7050.0,59.0,105.0,11.0,330.0,8035.0,75.06
33331,2018,10,20,18,366.0,0.0,4571.0,3798.0,234.0,0.0,824.0,2977.0,7050.0,59.0,102.0,5.0,330.0,8044.0,77.32
33332,2018,10,20,19,362.0,0.0,4661.0,3715.0,226.0,0.0,724.0,1949.0,7051.0,58.0,103.0,4.0,326.0,7747.0,70.42
33333,2018,10,20,20,351.0,0.0,4499.0,3529.0,230.0,0.0,674.0,1593.0,7051.0,59.0,102.0,4.0,320.0,7452.0,66.08
33334,2018,10,20,21,346.0,0.0,4018.0,3266.0,233.0,303.0,651.0,1272.0,7053.0,58.0,99.0,4.0,320.0,7163.0,66.45
33335,2018,10,20,22,326.0,0.0,4213.0,3100.0,233.0,727.0,624.0,1020.0,7053.0,56.0,97.0,4.0,320.0,6523.0,59.63
33336,2018,10,20,23,316.0,0.0,4414.0,2568.0,234.0,1008.0,629.0,898.0,7054.0,55.0,96.0,4.0,319.0,5906.0,58.21
33337,2018,10,21,0,320.0,0.0,4282.0,2296.0,234.0,1384.0,606.0,676.0,7055.0,56.0,94.0,4.0,312.0,5455.0,55.66
33338,2018,10,21,1,325.0,0.0,4310.0,2223.0,234.0,1559.0,608.0,601.0,7056.0,57.0,92.0,4.0,314.0,5214.0,54.75
33339,2018,10,21,2,325.0,0.0,4403.0,2232.0,235.0,1892.0,611.0,791.0,7055.0,57.0,95.0,4.0,319.0,4960.0,54.83
33340,2018,10,21,3,324.0,0.0,4288.0,2421.0,235.0,1761.0,610.0,663.0,7057.0,58.0,96.0,4.0,317.0,4705.0,55.23
33341,2018,10,21,4,321.0,0.0,4274.0,2565.0,234.0,1755.0,608.0,580.0,7057.0,58.0,95.0,4.0,311.0,4625.0,57.19
33342,2018,10,21,5,319.0,0.0,4606.0,3167.0,227.0,890.0,684.0,908.0,7056.0,58.0,94.0,4.0,319.0,4367.0,61.5
33343,2018,10,21,6,322.0,0.0,5268.0,3407.0,228.0,626.0,703.0,1402.0,7057.0,57.0,95.0,12.0,320.0,4017.0,63.96
33344,2018,10,21,7,324.0,0.0,5567.0,3290.0,233.0,682.0,667.0,1438.0,7058.0,58.0,100.0,291.0,320.0,3766.0,66.32
33345,2018,10,21,8,327.0,0.0,5467.0,3155.0,235.0,143.0,697.0,1361.0,7056.0,57.0,93.0,884.0,317.0,3583.0,65.45
33346,2018,10,21,9,328.0,0.0,5634.0,3452.0,236.0,0.0,752.0,1701.0,7056.0,57.0,98.0,1451.0,320.0,3267.0,65.53
33347,2018,10,21,10,330.0,0.0,5703.0,3547.0,239.0,0.0,785.0,1669.0,7057.0,57.0,97.0,1858.0,317.0,3112.0,65.77
33348,2018,10,21,11,326.0,0.0,5713.0,3565.0,242.0,0.0,782.0,1824.0,7057.0,57.0,101.0,2076.0,293.0,2944.0,70.74
33349,2018,10,21,12,327.0,0.0,5527.0,3507.0,245.0,0.0,755.0,1765.0,7056.0,57.0,97.0,2212.0,305.0,2775.0,71.58
33350,2018,10,21,13,340.0,0.0,5403.0,3560.0,243.0,0.0,686.0,1191.0,7054.0,57.0,98.0,2181.0,315.0,2697.0,64.63
33351,2018,10,21,14,364.0,0.0,5281.0,3358.0,241.0,0.0,687.0,1012.0,7053.0,57.0,97.0,2102.0,309.0,2655.0,62.74
33352,2018,10,21,15,365.0,0.0,5364.0,3462.0,241.0,245.0,697.0,1162.0,7052.0,57.0,98.0,1652.0,314.0,2692.0,65.22
33353,2018,10,21,16,376.0,0.0,6219.0,3955.0,241.0,284.0,773.0,2012.0,7052.0,58.0,98.0,696.0,328.0,2912.0,74.53
33354,2018,10,21,17,377.0,0.0,6525.0,4073.0,242.0,7.0,786.0,3056.0,7051.0,59.0,99.0,130.0,331.0,3194.0,79.11
33355,2018,10,21,18,372.0,0.0,6736.0,4072.0,236.0,0.0,782.0,2581.0,7052.0,59.0,98.0,29.0,327.0,3672.0,78.95
33356,2018,10,21,19,371.0,0.0,6756.0,4130.0,245.0,0.0,784.0,2220.0,7053.0,59.0,97.0,7.0,329.0,4085.0,77.12
33357,2018,10,21,20,372.0,0.0,6167.0,4182.0,250.0,0.0,774.0,1759.0,7052.0,59.0,95.0,7.0,337.0,4405.0,75.04
33358,2018,10,21,21,374.0,0.0,5050.0,4168.0,251.0,0.0,773.0,1597.0,7056.0,59.0,92.0,7.0,329.0,4451.0,70.49
33359,2018,10,21,22,373.0,0.0,4295.0,3867.0,256.0,0.0,690.0,1034.0,7058.0,58.0,92.0,7.0,331.0,4640.0,64.6
33360,2018,10,21,23,371.0,3.0,4154.0,3458.0,253.0,96.0,643.0,675.0,7057.0,59.0,95.0,7.0,323.0,4809.0,60.55
33361,2018,10,22,0,370.0,64.0,4204.0,3283.0,253.0,696.0,626.0,674.0,7058.0,59.0,93.0,7.0,324.0,5036.0,58.81
33362,2018,10,22,1,372.0,130.0,4280.0,3154.0,256.0,1037.0,609.0,677.0,7060.0,59.0,93.0,7.0,330.0,5320.0,58.66
33363,2018,10,22,2,374.0,210.0,4264.0,3159.0,258.0,1419.0,587.0,645.0,7060.0,59.0,94.0,7.0,329.0,5809.0,58.46
33364,2018,10,22,3,365.0,292.0,4212.0,3483.0,256.0,1383.0,591.0,642.0,7060.0,59.0,95.0,7.0,329.0,6275.0,58.76
33365,2018,10,22,4,363.0,390.0,4669.0,4035.0,264.0,192.0,665.0,1054.0,7058.0,60.0,94.0,7.0,332.0,6848.0,66.0
33366,2018,10,22,5,375.0,509.0,5734.0,4408.0,291.0,0.0,699.0,2806.0,7057.0,66.0,92.0,8.0,337.0,7117.0,74.97
33367,2018,10,22,6,377.0,549.0,6280.0,4465.0,319.0,0.0,732.0,3475.0,7056.0,67.0,94.0,28.0,337.0,7393.0,77.96
33368,2018,10,22,7,375.0,565.0,6596.0,4465.0,314.0,0.0,728.0,2759.0,7052.0,67.0,91.0,763.0,336.0,7383.0,77.7
33369,2018,10,22,8,367.0,568.0,6550.0,4462.0,318.0,0.0,725.0,2354.0,7047.0,72.0,92.0,1953.0,324.0,7261.0,76.7
33370,2018,10,22,9,364.0,574.0,6355.0,4433.0,318.0,0.0,710.0,1828.0,7041.0,71.0,91.0,2997.0,319.0,7314.0,76.36
33371,2018,10,22,10,345.0,582.0,5750.0,4318.0,329.0,26.0,712.0,895.0,7041.0,71.0,94.0,4037.0,317.0,7517.0,74.3
33372,2018,10,22,11,341.0,582.0,5537.0,4039.0,331.0,454.0,699.0,851.0,7037.0,74.0,97.0,4446.0,322.0,7556.0,68.43
33373,2018,10,22,12,338.0,582.0,5297.0,3848.0,331.0,505.0,697.0,815.0,7029.0,74.0,97.0,4408.0,320.0,7703.0,65.04
33374,2018,10,22,13,356.0,587.0,5319.0,3685.0,331.0,521.0,689.0,671.0,7026.0,74.0,98.0,4219.0,320.0,8021.0,63.61
33375,2018,10,22,14,360.0,589.0,5509.0,3865.0,325.0,116.0,690.0,819.0,7023.0,72.0,98.0,3864.0,318.0,8412.0,63.34
33376,2018,10,22,15,363.0,589.0,5910.0,4132.0,326.0,0.0,692.0,788.0,7023.0,68.0,100.0,3122.0,317.0,8731.0,72.14
33377,2018,10,22,16,372.0,589.0,6211.0,4390.0,324.0,0.0,699.0,1103.0,7022.0,62.0,101.0,1645.0,303.0,9011.0,73.51
33378,2018,10,22,17,370.0,589.0,6409.0,4453.0,325.0,0.0,715.0,2893.0,7025.0,63.0,101.0,346.0,308.0,9329.0,75.97
33379,2018,10,22,18,371.0,589.0,6520.0,4515.0,325.0,0.0,691.0,3463.0,7027.0,63.0,100.0,57.0,309.0,9661.0,78.34
33380,2018,10,22,19,366.0,589.0,5998.0,4403.0,333.0,0.0,671.0,1751.0,7043.0,61.0,101.0,24.0,316.0,9897.0,73.71
33381,2018,10,22,20,359.0,578.0,5523.0,4138.0,325.0,46.0,647.0,1241.0,7052.0,61.0,101.0,18.0,321.0,10188.0,66.03
33382,2018,10,22,21,354.0,549.0,4732.0,3616.0,330.0,475.0,606.0,775.0,7056.0,61.0,103.0,17.0,332.0,10318.0,60.88
33383,2018,10,22,22,362.0,561.0,4211.0,3306.0,309.0,1398.0,596.0,805.0,7057.0,60.0,101.0,17.0,332.0,10163.0,57.24
33384,2018,10,22,23,363.0,551.0,4198.0,2946.0,301.0,2367.0,574.0,685.0,7057.0,61.0,102.0,17.0,322.0,9888.0,56.55
33385,2018,10,23,0,356.0,560.0,4013.0,2829.0,293.0,2545.0,580.0,620.0,7057.0,60.0,103.0,17.0,303.0,9167.0,55.03
33386,2018,10,23,1,342.0,552.0,4097.0,2580.0,288.0,2596.0,566.0,754.0,7056.0,60.0,100.0,17.0,305.0,8907.0,52.02
33387,2018,10,23,2,335.0,555.0,3963.0,2677.0,286.0,2393.0,564.0,534.0,7054.0,60.0,103.0,17.0,309.0,8699.0,52.35
33388,2018,10,23,3,331.0,543.0,3884.0,2953.0,291.0,2420.0,578.0,478.0,7056.0,60.0,104.0,17.0,314.0,8718.0,53.12
33389,2018,10,23,4,337.0,542.0,4580.0,3569.0,299.0,1590.0,586.0,673.0,7057.0,59.0,103.0,17.0,308.0,8986.0,58.64
33390,2018,10,23,5,338.0,544.0,5790.0,4184.0,317.0,471.0,646.0,1278.0,7057.0,60.0,101.0,17.0,304.0,8914.0,71.83
33391,2018,10,23,6,344.0,587.0,7076.0,4590.0,323.0,44.0,666.0,1368.0,7057.0,62.0,104.0,28.0,304.0,8634.0,74.87
33392,2018,10,23,7,344.0,590.0,7240.0,4714.0,323.0,0.0,654.0,1373.0,7056.0,67.0,103.0,553.0,306.0,8093.0,75.05
33393,2018,10,23,8,343.0,590.0,7342.0,4740.0,324.0,2.0,650.0,1862.0,7056.0,67.0,101.0,1471.0,304.0,7221.0,75.65
33394,2018,10,23,9,349.0,590.0,7149.0,4771.0,323.0,3.0,620.0,1630.0,7053.0,67.0,100.0,2341.0,304.0,6849.0,75.82
33395,2018,10,23,10,358.0,590.0,7076.0,4737.0,322.0,68.0,629.0,1257.0,7052.0,67.0,100.0,3123.0,301.0,5980.0,74.39
33396,2018,10,23,11,358.0,590.0,7148.0,4681.0,322.0,14.0,628.0,1108.0,7047.0,68.0,100.0,3355.0,307.0,5336.0,70.89
33397,2018,10,23,12,345.0,592.0,6990.0,4551.0,325.0,3.0,637.0,1014.0,7044.0,68.0,99.0,3316.0,308.0,5082.0,66.77
33398,2018,10,23,13,343.0,592.0,7110.0,4500.0,328.0,3.0,642.0,1120.0,7043.0,72.0,96.0,3101.0,309.0,4949.0,64.38
33399,2018,10,23,14,351.0,590.0,7372.0,4596.0,340.0,2.0,632.0,1224.0,7042.0,74.0,101.0,2619.0,308.0,4709.0,64.21
33400,2018,10,23,15,321.0,590.0,7566.0,4707.0,342.0,2.0,603.0,1796.0,7042.0,73.0,105.0,1930.0,329.0,4839.0,69.5
33401,2018,10,23,16,312.0,590.0,8271.0,4849.0,344.0,1.0,610.0,2930.0,7040.0,69.0,109.0,845.0,337.0,4814.0,76.85
33402,2018,10,23,17,296.0,590.0,8958.0,4855.0,341.0,1.0,645.0,4197.0,7041.0,67.0,111.0,96.0,342.0,4878.0,79.1
33403,2018,10,23,18,306.0,590.0,9013.0,4847.0,344.0,1.0,674.0,4770.0,7049.0,68.0,113.0,11.0,336.0,4922.0,81.29
33404,2018,10,23,19,304.0,590.0,8560.0,4802.0,345.0,1.0,597.0,3087.0,7054.0,67.0,112.0,8.0,344.0,5160.0,77.03
33405,2018,10,23,20,294.0,590.0,7260.0,4758.0,347.0,2.0,637.0,2019.0,7055.0,60.0,111.0,7.0,347.0,5344.0,73.43
33406,2018,10,23,21,301.0,590.0,5931.0,4656.0,337.0,2.0,584.0,1247.0,7055.0,60.0,110.0,7.0,332.0,5195.0,65.23
33407,2018,10,23,22,306.0,590.0,4811.0,4514.0,317.0,2.0,571.0,755.0,7055.0,61.0,101.0,7.0,321.0,5041.0,61.73
33408,2018,10,23,23,304.0,590.0,4559.0,4132.0,315.0,50.0,543.0,617.0,7056.0,59.0,100.0,7.0,323.0,4972.0,60.6
33409,2018,10,24,0,305.0,590.0,4750.0,3765.0,308.0,311.0,539.0,775.0,7057.0,60.0,103.0,7.0,323.0,4960.0,58.17
33410,2018,10,24,1,306.0,590.0,4864.0,3739.0,298.0,271.0,539.0,720.0,7056.0,60.0,101.0,7.0,322.0,4618.0,58.13
33411,2018,10,24,2,308.0,590.0,4840.0,3789.0,294.0,264.0,537.0,708.0,7056.0,60.0,101.0,7.0,324.0,4440.0,57.03
33412,2018,10,24,3,297.0,590.0,4912.0,3913.0,300.0,268.0,540.0,744.0,7056.0,60.0,101.0,7.0,325.0,4323.0,57.6
33413,2018,10,24,4,291.0,590.0,5519.0,4350.0,302.0,51.0,560.0,1243.0,7056.0,61.0,101.0,7.0,322.0,4302.0,62.67
33414,2018,10,24,5,302.0,590.0,7480.0,5092.0,320.0,2.0,605.0,3328.0,7053.0,68.0,99.0,7.0,320.0,4248.0,73.84
33415,2018,10,24,6,301.0,590.0,8391.0,5236.0,325.0,1.0,616.0,3936.0,7052.0,75.0,103.0,29.0,316.0,4328.0,77.91
33416,2018,10,24,7,306.0,623.0,8622.0,5293.0,334.0,1.0,585.0,3651.0,7050.0,70.0,102.0,779.0,321.0,4060.0,78.07
33417,2018,10,24,8,314.0,632.0,8740.0,5307.0,338.0,2.0,593.0,3548.0,7044.0,68.0,99.0,2018.0,314.0,3454.0,78.07
33418,2018,10,24,9,326.0,648.0,8781.0,5304.0,339.0,2.0,589.0,3376.0,7037.0,72.0,101.0,3282.0,312.0,3257.0,77.23
33419,2018,10,24,10,324.0,699.0,8201.0,5352.0,335.0,2.0,592.0,2723.0,7034.0,67.0,99.0,4222.0,314.0,3442.0,76.37
33420,2018,10,24,11,336.0,705.0,8246.0,5363.0,335.0,2.0,604.0,1802.0,7033.0,69.0,99.0,4671.0,314.0,3536.0,75.86
33421,2018,10,24,12,329.0,693.0,8044.0,5371.0,339.0,62.0,615.0,795.0,7033.0,67.0,104.0,4697.0,319.0,3505.0,72.9
